date,country,sector,mtco2_per_day
2024-04-22,India,Industry,2.36667
2024-04-22,India,International Aviation,0.0349996
2024-04-22,India,Power,5.14648
2024-04-22,India,Residential,0.618281
2024-04-23,India,Domestic Aviation,0.0695709
2024-04-23,India,Ground Transport,1.06903
2024-04-23,India,Industry,2.37107
2024-04-23,India,International Aviation,0.0350874
2024-04-23,India,Power,5.15604
2024-04-23,India,Residential,0.752919
2024-04-24,India,Domestic Aviation,0.068969
2024-04-24,India,Ground Transport,1.06819
2024-04-24,India,Industry,2.39345
2024-04-24,India,International Aviation,0.0390984
2024-04-24,India,Power,5.2047
2024-04-24,India,Residential,0.655936
2024-04-25,India,Domestic Aviation,0.0698102
2024-04-25,India,Ground Transport,1.07104
2024-04-25,India,Industry,2.45894
2024-04-25,India,International Aviation,0.0346443
2024-04-25,India,Power,5.34711
2024-04-25,India,Residential,0.610035
2024-04-26,India,Domestic Aviation,0.069967
2024-04-26,India,Ground Transport,1.05649
2024-04-26,India,Industry,2.43636
2024-04-26,India,International Aviation,0.037406
2024-04-26,India,Power,5.29801
2024-04-26,India,Residential,0.49283
2024-04-27,India,Domestic Aviation,0.0700746
2024-04-27,India,Ground Transport,1.03182
2024-04-27,India,Industry,2.45051
2024-04-27,India,International Aviation,0.0381223
2024-04-27,India,Power,5.32878
2024-04-27,India,Residential,0.696477
2024-04-28,India,Domestic Aviation,0.0692196
2024-04-28,India,Ground Transport,0.874611
2024-04-28,India,Industry,2.37842
2024-04-28,India,International Aviation,0.0389894
2024-04-28,India,Power,5.17202
2024-04-28,India,Residential,0.554805
2024-04-29,India,Domestic Aviation,0.0697725
2024-04-29,India,Ground Transport,1.04858
2024-04-29,India,Industry,2.44932
2024-04-29,India,International Aviation,0.0353992
2024-04-29,India,Power,5.32619
2024-04-29,India,Residential,0.8786
2024-04-30,India,Domestic Aviation,0.0697712
2024-04-30,India,Ground Transport,1.08138
2024-04-30,India,Industry,2.45313
2024-04-30,India,International Aviation,0.0339879
2024-04-30,India,Power,5.33448
2024-04-30,India,Residential,0.639647
2024-05-01,India,Domestic Aviation,0.0683909
2024-05-01,India,Ground Transport,0.997109
2024-05-01,India,Industry,2.33349
2024-05-01,India,International Aviation,0.0384645
2024-05-01,India,Power,5.0203
2024-05-01,India,Residential,1.49929
2024-05-02,India,Domestic Aviation,0.0689126
2024-05-02,India,Ground Transport,1.09333
2024-05-02,India,Industry,2.45905
2024-05-02,India,International Aviation,0.0363207
2024-05-02,India,Power,5.29044
2024-05-02,India,Residential,1.15018
2024-05-03,India,Domestic Aviation,0.0699114
2024-05-03,India,Ground Transport,1.09264
2024-05-03,India,Industry,2.51275
2024-05-03,India,International Aviation,0.0358382
2024-05-03,India,Power,5.40597
2024-05-03,India,Residential,0.750272
2024-05-04,India,Domestic Aviation,0.0696658
2024-05-04,India,Ground Transport,1.07778
2024-05-04,India,Industry,2.50573
2024-05-04,India,International Aviation,0.0372829
2024-05-04,India,Power,5.39086
2024-05-04,India,Residential,0.941642
2024-05-05,India,Domestic Aviation,0.0692011
2024-05-05,India,Ground Transport,0.940963
2024-05-05,India,Industry,2.39914
2024-05-05,India,International Aviation,0.0381944
2024-05-05,India,Power,5.16154
2024-05-05,India,Residential,0.973846
2024-05-06,India,Domestic Aviation,0.0695007
2024-05-06,India,Ground Transport,1.08347
2024-05-06,India,Industry,2.49615
2024-05-06,India,International Aviation,0.034685
2024-05-06,India,Power,5.37026
2024-05-06,India,Residential,0.99749
2024-05-07,India,Domestic Aviation,0.0688021
2024-05-07,India,Ground Transport,1.08194
2024-05-07,India,Industry,2.41339
2024-05-07,India,International Aviation,0.0331654
2024-05-07,India,Power,5.19221
2024-05-07,India,Residential,0.95378
2024-05-08,India,Domestic Aviation,0.0678521
2024-05-08,India,Ground Transport,1.09944
2024-05-08,India,Industry,2.37485
2024-05-08,India,International Aviation,0.0374048
2024-05-08,India,Power,5.10928
2024-05-08,India,Residential,0.916114
2024-05-09,India,Domestic Aviation,0.0660562
2024-05-09,India,Ground Transport,1.09423
2024-05-09,India,Industry,2.39503
2024-05-09,India,International Aviation,0.0347433
2024-05-09,India,Power,5.15269
2024-05-09,India,Residential,0.855085
2024-05-10,India,Domestic Aviation,0.0689371
2024-05-10,India,Ground Transport,1.11969
2024-05-10,India,Industry,2.36664
2024-05-10,India,International Aviation,0.0372309
2024-05-10,India,Power,5.09161
2024-05-10,India,Residential,0.87619
2024-05-11,India,Domestic Aviation,0.0683033
2024-05-11,India,Ground Transport,1.0739
2024-05-11,India,Industry,2.33016
2024-05-11,India,International Aviation,0.0379017
2024-05-11,India,Power,5.01314
2024-05-11,India,Residential,0.779977
2024-05-12,India,Domestic Aviation,0.0681628
2024-05-12,India,Ground Transport,0.95529
2024-05-12,India,Industry,2.29993
2024-05-12,India,International Aviation,0.0388361
2024-05-12,India,Power,4.9481
2024-05-12,India,Residential,0.922294
2024-05-13,India,Domestic Aviation,0.0675519
2024-05-13,India,Ground Transport,1.069
2024-05-13,India,Industry,2.37399
2024-05-13,India,International Aviation,0.0359707
2024-05-13,India,Power,5.10743
2024-05-13,India,Residential,0.863439
2024-05-14,India,Domestic Aviation,0.0693018
2024-05-14,India,Ground Transport,1.10161
2024-05-14,India,Industry,2.38248
2024-05-14,India,International Aviation,0.0343458
2024-05-14,India,Power,5.12571
2024-05-14,India,Residential,0.706779
2024-05-15,India,Domestic Aviation,0.0689809
2024-05-15,India,Ground Transport,1.09477
2024-05-15,India,Industry,2.44413
2024-05-15,India,International Aviation,0.0389245
2024-05-15,India,Power,5.25834
2024-05-15,India,Residential,0.646629
2024-05-16,India,Domestic Aviation,0.0696645
2024-05-16,India,Ground Transport,1.10305
2024-05-16,India,Industry,2.48479
2024-05-16,India,International Aviation,0.0365898
2024-05-16,India,Power,5.34582
2024-05-16,India,Residential,0.621874
2024-05-17,India,Domestic Aviation,0.0701676
2024-05-17,India,Ground Transport,1.09942
2024-05-17,India,Industry,2.48998
2024-05-17,India,International Aviation,0.0383586
2024-05-17,India,Power,5.35699
2024-05-17,India,Residential,0.483412
2024-05-18,India,Domestic Aviation,0.0692184
2024-05-18,India,Ground Transport,1.08977
2024-05-18,India,Industry,2.45164
2024-05-18,India,International Aviation,0.0383037
2024-05-18,India,Power,5.2745
2024-05-18,India,Residential,0.502825
2024-05-19,India,Domestic Aviation,0.0687512
2024-05-19,India,Ground Transport,0.937108
2024-05-19,India,Industry,2.32734
2024-05-19,India,International Aviation,0.0398056
2024-05-19,India,Power,5.00708
2024-05-19,India,Residential,0.516556
2024-05-20,India,Domestic Aviation,0.0691398
2024-05-20,India,Ground Transport,1.01916
2024-05-20,India,Industry,2.37285
2024-05-20,India,International Aviation,0.0358714
2024-05-20,India,Power,5.10498
2024-05-20,India,Residential,0.61689
2024-05-21,India,Domestic Aviation,0.0689108
2024-05-21,India,Ground Transport,1.09817
2024-05-21,India,Industry,2.42667
2024-05-21,India,International Aviation,0.0351445
2024-05-21,India,Power,5.22078
2024-05-21,India,Residential,0.519295
2024-05-22,India,Domestic Aviation,0.0686812
2024-05-22,India,Ground Transport,1.10338
2024-05-22,India,Industry,2.48454
2024-05-22,India,International Aviation,0.0391395
2024-05-22,India,Power,5.34528
2024-05-22,India,Residential,0.541738
2024-05-23,India,Domestic Aviation,0.0693296
2024-05-23,India,Ground Transport,1.05881
2024-05-23,India,Industry,2.46147
2024-05-23,India,International Aviation,0.0358503
2024-05-23,India,Power,5.29564
2024-05-23,India,Residential,0.475497
2024-05-24,India,Domestic Aviation,0.0689842
2024-05-24,India,Ground Transport,1.09606
2024-05-24,India,Industry,2.49087
2024-05-24,India,International Aviation,0.0381678
2024-05-24,India,Power,5.35889
2024-05-24,India,Residential,0.444481
2024-05-25,India,Domestic Aviation,0.0683962
2024-05-25,India,Ground Transport,0.913579
2024-05-25,India,Industry,2.38409
2024-05-25,India,International Aviation,0.0377071
2024-05-25,India,Power,5.12916
2024-05-25,India,Residential,0.403384
2024-05-26,India,Domestic Aviation,0.0626301
2024-05-26,India,Ground Transport,0.92042
2024-05-26,India,Industry,2.20567
2024-05-26,India,International Aviation,0.039176
2024-05-26,India,Power,4.7453
2024-05-26,India,Residential,0.354598
2024-05-27,India,Domestic Aviation,0.0667169
2024-05-27,India,Ground Transport,1.0906
2024-05-27,India,Industry,2.22325
2024-05-27,India,International Aviation,0.0369524
2024-05-27,India,Power,4.78313
2024-05-27,India,Residential,0.380191
2024-05-28,India,Domestic Aviation,0.0683908
2024-05-28,India,Ground Transport,1.09826
2024-05-28,India,Industry,2.26293
2024-05-28,India,International Aviation,0.0352995
2024-05-28,India,Power,4.8685
2024-05-28,India,Residential,0.393841
2024-05-29,India,Domestic Aviation,0.0683751
2024-05-29,India,Ground Transport,1.1007
2024-05-29,India,Industry,2.31746
2024-05-29,India,International Aviation,0.0397318
2024-05-29,India,Power,4.98581
2024-05-29,India,Residential,0.378869
2024-05-30,India,Domestic Aviation,0.0682288
2024-05-30,India,Ground Transport,1.09278
2024-05-30,India,Industry,2.4556
2024-05-30,India,International Aviation,0.0355376
2024-05-30,India,Power,5.283
2024-05-30,India,Residential,0.44073
2024-05-31,India,Domestic Aviation,0.0689311
2024-05-31,India,Ground Transport,1.09828
2024-05-31,India,Industry,2.44204
2024-05-31,India,International Aviation,0.0368745
2024-05-31,India,Power,5.25385
2024-05-31,India,Residential,0.431365
2024-06-01,India,Domestic Aviation,0.0685203
2024-06-01,India,Ground Transport,1.0707
2024-06-01,India,Industry,2.50066
2024-06-01,India,International Aviation,0.0383611
2024-06-01,India,Power,5.20687
2024-06-01,India,Residential,0.904851
2024-06-02,India,Domestic Aviation,0.0684708
2024-06-02,India,Ground Transport,0.924228
2024-06-02,India,Industry,2.43806
2024-06-02,India,International Aviation,0.0413317
2024-06-02,India,Power,5.07654
2024-06-02,India,Residential,0.838666
2024-06-03,India,Domestic Aviation,0.0687475
2024-06-03,India,Ground Transport,1.07864
2024-06-03,India,Industry,2.53358
2024-06-03,India,International Aviation,0.0354345
2024-06-03,India,Power,5.27543
2024-06-03,India,Residential,0.832118
2024-06-04,India,Domestic Aviation,0.0671446
2024-06-04,India,Ground Transport,1.04734
2024-06-04,India,Industry,2.50964
2024-06-04,India,International Aviation,0.0346525
2024-06-04,India,Power,5.22557
2024-06-04,India,Residential,0.861232
2024-06-05,India,Domestic Aviation,0.0680994
2024-06-05,India,Ground Transport,1.09903
2024-06-05,India,Industry,2.45857
2024-06-05,India,International Aviation,0.0405357
2024-06-05,India,Power,5.11923
2024-06-05,India,Residential,1.00957
2024-06-06,India,Domestic Aviation,0.0692638
2024-06-06,India,Ground Transport,1.08764
2024-06-06,India,Industry,2.40244
2024-06-06,India,International Aviation,0.0363463
2024-06-06,India,Power,5.00236
2024-06-06,India,Residential,0.979613
2024-06-07,India,Domestic Aviation,0.0691861
2024-06-07,India,Ground Transport,1.09717
2024-06-07,India,Industry,2.51047
2024-06-07,India,International Aviation,0.0379229
2024-06-07,India,Power,5.22731
2024-06-07,India,Residential,0.842035
2024-06-08,India,Domestic Aviation,0.0685579
2024-06-08,India,Ground Transport,1.08626
2024-06-08,India,Industry,2.46831
2024-06-08,India,International Aviation,0.037849
2024-06-08,India,Power,5.13952
2024-06-08,India,Residential,0.884109
2024-06-09,India,Domestic Aviation,0.0687683
2024-06-09,India,Ground Transport,0.954809
2024-06-09,India,Industry,2.34799
2024-06-09,India,International Aviation,0.0394667
2024-06-09,India,Power,4.88898
2024-06-09,India,Residential,0.795425
2024-06-10,India,Domestic Aviation,0.0685891
2024-06-10,India,Ground Transport,1.09146
2024-06-10,India,Industry,2.42266
2024-06-10,India,International Aviation,0.0361532
2024-06-10,India,Power,5.04447
2024-06-10,India,Residential,0.717914
2024-06-11,India,Domestic Aviation,0.0699235
2024-06-11,India,Ground Transport,1.08991
2024-06-11,India,Industry,2.43975
2024-06-11,India,International Aviation,0.0341157
2024-06-11,India,Power,5.08005
2024-06-11,India,Residential,0.692917
2024-06-12,India,Domestic Aviation,0.0691448
2024-06-12,India,Ground Transport,1.09273
2024-06-12,India,Industry,2.44189
2024-06-12,India,International Aviation,0.0393424
2024-06-12,India,Power,5.0845
2024-06-12,India,Residential,0.671898
2024-06-13,India,Domestic Aviation,0.0703051
2024-06-13,India,Ground Transport,1.0812
2024-06-13,India,Industry,2.45003
2024-06-13,India,International Aviation,0.0354562
2024-06-13,India,Power,5.10146
2024-06-13,India,Residential,0.688992
2024-06-14,India,Domestic Aviation,0.0701061
2024-06-14,India,Ground Transport,1.08977
2024-06-14,India,Industry,2.43885
2024-06-14,India,International Aviation,0.0372034
2024-06-14,India,Power,5.07817
2024-06-14,India,Residential,0.700031
2024-06-15,India,Domestic Aviation,0.0703351
2024-06-15,India,Ground Transport,1.06574
2024-06-15,India,Industry,2.47808
2024-06-15,India,International Aviation,0.0370612
2024-06-15,India,Power,5.15985
2024-06-15,India,Residential,0.633159
2024-06-16,India,Domestic Aviation,0.0689402
2024-06-16,India,Ground Transport,0.921969
2024-06-16,India,Industry,2.45452
2024-06-16,India,International Aviation,0.0394357
2024-06-16,India,Power,5.1108
2024-06-16,India,Residential,0.565838
2024-06-17,India,Domestic Aviation,0.06882
2024-06-17,India,Ground Transport,0.903276
2024-06-17,India,Industry,2.57113
2024-06-17,India,International Aviation,0.035272
2024-06-17,India,Power,5.35361
2024-06-17,India,Residential,0.608482
2024-06-18,India,Domestic Aviation,0.0691573
2024-06-18,India,Ground Transport,1.05729
2024-06-18,India,Industry,2.48601
2024-06-18,India,International Aviation,0.0347902
2024-06-18,India,Power,5.17637
2024-06-18,India,Residential,0.603397
2024-06-19,India,Domestic Aviation,0.0686314
2024-06-19,India,Ground Transport,1.07895
2024-06-19,India,Industry,2.41016
2024-06-19,India,International Aviation,0.038465
2024-06-19,India,Power,5.01844
2024-06-19,India,Residential,0.769444
2024-06-20,India,Domestic Aviation,0.0694663
2024-06-20,India,Ground Transport,1.07836
2024-06-20,India,Industry,2.25014
2024-06-20,India,International Aviation,0.0352729
2024-06-20,India,Power,4.68524
2024-06-20,India,Residential,0.796123
2024-06-21,India,Domestic Aviation,0.0697649
2024-06-21,India,Ground Transport,1.08109
2024-06-21,India,Industry,2.35069
2024-06-21,India,International Aviation,0.0372682
2024-06-21,India,Power,4.8946
2024-06-21,India,Residential,0.802095
2024-06-22,India,Domestic Aviation,0.0691315
2024-06-22,India,Ground Transport,1.04506
2024-06-22,India,Industry,2.43081
2024-06-22,India,International Aviation,0.0381707
2024-06-22,India,Power,5.06143
2024-06-22,India,Residential,0.588219
2024-06-23,India,Domestic Aviation,0.0698313
2024-06-23,India,Ground Transport,0.907599
2024-06-23,India,Industry,2.35332
2024-06-23,India,International Aviation,0.0404792
2024-06-23,India,Power,4.90008
2024-06-23,India,Residential,0.55101
2024-06-24,India,Domestic Aviation,0.0699455
2024-06-24,India,Ground Transport,1.07681
2024-06-24,India,Industry,2.38514
2024-06-24,India,International Aviation,0.0355983
2024-06-24,India,Power,4.96633
2024-06-24,India,Residential,0.569766
2024-06-25,India,Domestic Aviation,0.0698739
2024-06-25,India,Ground Transport,1.07523
2024-06-25,India,Industry,2.45654
2024-06-25,India,International Aviation,0.0362175
2024-06-25,India,Power,5.115
2024-06-25,India,Residential,0.479527
2024-06-26,India,Domestic Aviation,0.0692241
2024-06-26,India,Ground Transport,1.0944
2024-06-26,India,Industry,2.42797
2024-06-26,India,International Aviation,0.0394245
2024-06-26,India,Power,5.05552
2024-06-26,India,Residential,0.523524
2024-06-27,India,Domestic Aviation,0.0692523
2024-06-27,India,Ground Transport,1.0784
2024-06-27,India,Industry,2.32972
2024-06-27,India,International Aviation,0.0371076
